Row,Column,Value
1707,3051,4.0395994
1707,3052,4.588585
1707,3087,10.303362
1707,3090,3.6611965
1707,3094,4.202199
1707,3097,3.9260483
1707,3101,4.416736
1707,3103,5.198784
1707,3117,7.7661815
1707,3128,3.7268572
1707,3162,5.704274
1708,708,3.983622
1708,1708,9.999999
1708,2294,3.754685
1709,40,5.2662935
1709,162,3.585929
1709,167,4.2249355
1709,188,3.5093699
1709,311,3.5093699
1709,334,3.754685
1709,434,5.2249355
1709,470,4.5093694
1709,633,3.5093699
1709,646,3.5093699
1709,686,3.5118914
1709,708,3.5093699
1709,1006,3.5093699
1709,1147,3.5093699
1709,1174,4.50937
1709,1307,4.318479
1709,1324,4.5093694
1709,1426,5.50937
1709,1496,3.5093699
1709,1709,13.025486
1709,1940,5.2133675
1709,1960,4.50937
1709,2006,3.7546847
1709,2099,4.5093694
1709,2140,4.2249355
1709,2191,4.2249355
1709,2294,3.5093699
1709,2308,3.5093699
1709,2352,4.5093694
1709,2354,3.7546847
1709,2508,3.5093699
1709,2629,4.50937
1709,2707,3.5093699
1709,2739,3.5093699
1709,2873,3.5093699
1709,3159,4.50937
1710,621,4.1740046
1710,738,4.931877
1710,848,3.7472482
1710,1019,3.7472482
1710,1119,4.182928
1710,1282,3.7105064
1710,1298,4.174004
1710,1419,3.61446
1710,1498,4.182928
1710,1705,4.4944963
1710,1710,11.494496
1710,1717,3.88862
1710,1720,4.361708
1710,1813,3.61446
1710,1816,5.1740046
1710,1900,4.3617077
1710,1952,4.1740046
1710,1982,4.8943725
1710,1998,4.747248
1710,2009,3.8967366
1710,2059,4.174004
1710,2068,4.9212523
1710,2305,4.174004
1710,2431,5.1740046
1710,2493,3.700337
1710,2634,5.2464304
1710,2664,3.752254
1710,2731,3.9318771
1710,2807,5.4944963
1710,3007,4.1740046
1711,281,3.7248864
1711,666,3.7202387
1711,1119,3.724887
1711,1298,3.724887
1711,1472,4.0
1711,1711,10.0
1711,2005,4.132844
1711,2021,3.724887
1711,2067,5.0
1711,2083,3.7060878
1711,2092,4.428884
1711,2291,3.5075872
1711,2512,3.7060878
1711,2725,4.4263263
1711,3063,3.711257
1712,148,3.9099522
1712,233,4.4774904
1712,256,4.5045943
1712,302,3.9171348
1712,332,4.3250237
1712,354,3.7140877
1712,376,3.9224627
1712,496,5.403853
1712,700,3.9733024
1712,781,4.94044
1712,833,3.7019265
1712,837,3.982637
1712,989,4.366528
1712,1011,3.5045934
1712,1186,4.701927
1712,1259,3.9699244
1712,1422,3.5463676
1712,1515,3.7606912
1712,1599,3.9161015
1712,1651,3.8213832
1712,1671,3.7019267
1712,1707,3.6389072
1712,1712,11.403852
1712,1732,5.2352414
1712,1741,7.141878
1712,1753,5.4038525
1712,1773,4.9503684
1712,1857,3.9371853
1712,1914,4.2484426
1712,1987,5.0688715
1712,1991,3.7019267
1712,2286,5.2484417
1712,2412,3.7019267
1712,2430,3.6389072
1712,2554,5.4038525
1712,2641,4.4760695
1712,2646,3.7019267
1712,2799,3.6982508
1712,2886,3.7019267
1712,2889,3.980872
1712,3042,4.2179317
1712,3084,4.412499
1712,3087,4.758249
1712,3149,3.7019267
1713,1713,9.999999
1714,85,4.3354
1714,590,4.698496
1714,1380,4.8492475
1714,1714,11.698496
1714,1809,3.6984959
1714,2018,5.698496
1714,2242,6.1376534
1714,2592,3.6984959
1714,2593,6.580154
1714,2819,3.6984959
1714,2852,5.992135
1714,3130,5.698496
1715,15,4.520371
1715,936,3.7060883
1715,1217,3.8083436
1715,1264,4.814284
1715,1503,3.7393064
1715,1715,10.000002
1715,2040,4.9600368
1715,2225,4.443314
1715,2448,4.5458617
1715,3128,3.9753165
1716,39,4.8019147
1716,71,10.9866
1716,79,4.5737333
1716,96,8.788669
1716,149,4.5877395
1716,172,3.5737336
1716,278,5.728898
1716,352,3.5737336
1716,354,5.728898
1716,368,5.5737343
1716,384,5.587739
1716,393,3.5877395
1716,405,3.9249244
1716,514,4.212462
1716,527,7.161473
1716,580,6.088456
1716,599,3.5877395
1716,600,4.41843
1716,602,4.214175
1716,607,6.102462
1716,674,5.303865
1716,714,3.770163
1716,728,8.676196
1716,781,3.5147228
1716,804,3.5147228
1716,809,4.320557
1716,917,3.5877395
1716,992,4.58774
1716,1034,5.102462
1716,1075,4.5877395
1716,1077,9.818587
1716,1173,3.770163
1716,1202,3.5737336
1716,1223,3.5147228
1716,1242,3.5737336
1716,1337,4.587739
1716,1340,5.088456
1716,1420,8.202249
1716,1467,6.102462
1716,1506,5.370267
1716,1515,8.676196
1716,1540,9.029273
1716,1580,7.079613
1716,1595,6.1614733
1716,1599,8.676196
1716,1602,5.0796137
1716,1604,6.898349
1716,1662,7.1024613
1716,1698,3.5737336
1716,1716,14.676195
1716,1795,3.5737336
1716,1800,3.587739
1716,1812,6.8019147
1716,1835,3.5877395
1716,1904,4.3579025
1716,1931,3.5147228
1716,2000,3.6894386
1716,2008,4.214175
1716,2020,6.8185873
1716,2028,4.514723
1716,2074,3.5147228
1716,2116,3.5877395
1716,2147,8.399064
1716,2170,3.587739
1716,2232,4.320557
1716,2260,5.5877395
1716,2384,5.898348
1716,2402,4.2141757
1716,2467,6.088456
1716,2539,5.8019147
1716,2546,6.8775983
1716,2641,5.8019147
1716,2719,7.102463
1716,2740,4.58774
1716,2809,4.4171467
1716,2839,6.1614733
1716,2862,4.303865
1716,2883,7.0884566
1716,2945,3.5147228
1716,3049,8.627283
1716,3111,4.514723
1716,3124,3.5877395
1717,621,3.9999998
1717,766,4.9640822
1717,838,3.89998
1717,843,3.7132294
1717,1298,5.1867514
1717,1710,3.8886204
1717,1717,10.000001
1717,1900,3.9530315
1717,1998,3.8886204
1717,2092,4.213485
1717,2305,4.1867504
1717,2431,5.1867504
1717,2634,4.938685
1718,39,5.307533
1718,354,3.7140875
1718,496,3.7042527
1718,634,3.8148894
1718,1127,4.0
1718,1186,4.0000005
1718,1671,5.0
1718,1683,3.84332
1718,1718,9.999999
1718,2007,4.0
1718,2539,3.7741435
1718,2554,6.0
1718,2724,3.814889
1719,1719,11.573164
1719,1846,3.52482
1719,2098,4.467782
1719,2163,4.220473
1719,2394,4.467782
1719,2551,3.5392725
1719,2903,6.5195737
1720,75,3.5182154
1720,90,3.5182152
1720,115,3.595427
1720,117,4.3617077
1720,738,4.524153
1720,766,3.595427
1720,838,4.026609
1720,842,3.7662807
1720,906,4.0000005
1720,1019,4.4438257
1720,1046,4.4438252
1720,1059,3.6652298
1720,1177,3.7662807
1720,1428,3.7662811
1720,1474,4.0000005
1720,1566,4.4897366
1720,1589,5.1126614
1720,1613,4.3188834
1720,1634,3.6146793
1720,1705,6.0851645
1720,1710,4.361708
1720,1720,11.532561
1720,1816,4.5444126
1720,1823,4.5325613
1720,1900,5.210106
1720,1952,3.7662814
1720,2047,3.705401
1720,2159,3.7234561
1720,2188,6.0694327
1720,2206,3.7662807
1720,2269,4.6146793
1720,2272,3.6146789
1720,2356,4.317508
1720,2373,3.595427
1720,2511,5.276341
1720,2564,3.5485394
1720,2613,3.7662811
1720,2634,4.113642
1720,2664,4.33676
1720,2807,5.210107
1720,3007,3.7662811
1720,3098,4.5704784
1720,3142,3.501588
1721,281,4.4375196
1721,298,3.8083432
1721,422,3.7673428
1721,551,4.000001
1721,573,3.7630236
1721,616,4.074582
1721,837,3.565197
1721,976,3.7019262
1721,1194,3.551744
1721,1650,3.8083436
1721,1721,10.0
1721,1773,4.507574
1721,1857,3.9371853
1721,2081,3.76016
1721,2091,3.7259138
1721,2446,4.7673426
1721,2528,3.805648
1721,2574,3.808343
1721,2618,3.505805
1721,2725,3.5144308
1721,2980,4.5005918
1721,3034,4.547346
1722,145,4.4122233
1722,163,3.707067
1722,169,3.8699064
1722,614,3.73554
1722,651,4.0
1722,877,3.793285
1722,879,3.707067
1722,1157,4.0
1722,1722,10.0
1722,1839,4.4394407
1722,2175,3.724887
1722,2263,3.707067
1722,2784,3.7070675
1723,7,3.7087276
1723,156,3.7077258
1723,235,3.7682502
1723,557,3.7682505
1723,911,3.7231734
1723,1021,3.768251
1723,1075,3.7682502
1723,1077,4.0
1723,1506,5.381979
1723,1595,3.7682505
1723,1610,4.491424
1723,1698,3.7682502
1723,1723,10.000002
1723,1795,3.7682505
1723,2115,4.0
1723,2227,3.7231734
1723,2229,3.7231736
1723,2260,4.0000005
1723,2310,3.8265479
1723,2402,4.5807867
1723,2617,4.0
1723,2635,4.7231736
1723,2740,4.0000005
1723,2839,3.7682505
1723,2931,4.0
1723,2948,4.0
1723,2997,3.8476741
1724,233,5.530257
1724,331,3.6602979
1724,438,3.5382268
1724,504,4.948474
1724,740,3.9683156
1724,1307,3.5604215
1724,1724,11.667999
1724,1934,5.164244
1724,2093,4.640725
1724,2386,3.5987043
1724,2475,4.170935
1724,2772,5.5149345
1724,3099,4.3007083
1725,1725,11.481691
1726,409,3.6151502
1726,464,4.316817
1726,502,4.228487
1726,555,3.8126667
1726,1161,3.5458808
1726,1470,4.244037
1726,1551,3.7191882
1726,1726,11.625333
1726,1993,4.531855
1726,2022,4.2603855
1726,2295,3.8126667
1726,2425,4.227566
1726,2552,3.7307637
1726,2568,3.5318556
1726,2761,3.5318556
1726,2924,4.344523
1726,3046,4.7719183
1726,3140,4.2626195
1727,34,4.021044
1727,148,4.4396806
1727,232,4.0188637
1727,233,5.5894995
1727,298,4.664466
1727,302,5.405154
1727,331,3.7329726
1727,566,3.7440593
1727,616,3.9236305
1727,664,3.9198596
1727,667,4.772484
1727,777,3.744283
1727,786,3.8849134
1727,837,5.4542637
1727,1055,4.1492724
1727,1066,4.204934
1727,1167,4.021044
1727,1196,3.6990638
1727,1259,5.5000134
1727,1330,3.5675502
1727,1395,4.051794
1727,1650,3.9297256
1727,1673,4.159718
1727,1679,3.9297256
1727,1727,11.480683
1727,1757,4.4212728
1727,1773,4.7362213
1727,1857,4.309516
1727,1913,3.90381
1727,1969,4.728434
1727,2050,4.20588
1727,2177,5.1152196
1727,2241,4.161588
1727,2335,3.6232996
1727,2521,4.285531
1727,2574,4.636505
1727,2618,4.1492724
1727,2621,4.93235
1727,2663,3.7504957
1727,2733,4.0188637
1727,2772,6.5019712
1727,2783,4.308906
1727,2797,3.898266
1727,2889,3.6786003
1727,2917,4.305455
1727,2968,4.412381
1727,2980,4.3078923
1727,3021,3.6978974
1727,3035,4.032141
1727,3087,4.568655
1727,3101,3.7424974
1727,3117,5.4382396
1728,17,3.852675
1728,33,3.5653443
1728,180,3.7255418
1728,223,3.689975
1728,274,4.126852
1728,294,5.531398
1728,298,5.2693415
1728,306,4.7509327
1728,338,3.852675
1728,424,4.1748657
1728,502,4.2132964
1728,504,3.6277785
1728,528,5.0871797
1728,615,3.852675
1728,666,3.852675
1728,677,4.4079947
1728,716,4.8525734
1728,762,4.126852
1728,781,4.27896
1728,869,3.6331148
1728,912,4.158062
1728,915,3.8830495
1728,1161,3.921955
1728,1514,3.6596355
1728,1534,3.852675
1728,1650,3.5653443
1728,1679,3.5653443
1728,1728,12.999361
1728,1746,4.1910796
1728,1836,4.5910482
1728,1842,3.5663657
1728,2073,3.9215746
1728,2081,3.8399532
1728,2093,4.264839
1728,2142,4.616709
1728,2291,5.918953
1728,2386,3.6119423
1728,2425,4.121686
1728,2436,3.83428
1728,2574,3.5653443
1728,2655,3.6596355
1728,2725,5.2693415
1728,2786,4.4079947
1728,2835,5.5282636
1728,3101,3.6371913
1729,10,3.5808601
1729,37,9.591799
1729,72,3.9829512
1729,142,3.839325
1729,738,3.5917988
1729,890,10.321016
1729,1552,4.2521515
1729,1562,9.591799
1729,1729,11.591799
1729,2153,6.321017
1729,2610,3.6519504
1729,3123,4.5251174
1730,406,6.4635024
1730,411,3.727475
1730,488,4.0
1730,515,6.7436295
1730,830,4.9999995
1730,1043,4.0
1730,1730,10.000001
1730,1829,4.0000005
1730,2587,4.0000005
1731,820,5.3940306
1731,1731,11.644768
1731,2003,3.5281334
1731,2279,3.8223834
1731,2381,3.528438
1731,2943,3.5716467
1732,148,3.9099522
1732,233,4.4774904
1732,302,3.9171348
1732,314,3.701926
1732,332,4.1564116
1732,376,3.9224627
1732,411,4.3340073
1732,449,5.0903983
1732,549,3.5045936
1732,635,3.5749824
1732,700,3.9733021
1732,717,4.3208065
1732,774,4.4894176
1732,833,3.533315
1732,837,3.982637
1732,989,3.63125
1732,1011,3.5045936
1732,1055,5.017989
1732,1104,4.4894176
1732,1105,3.7019262
1732,1259,3.9699244
1732,1279,4.291711
1732,1286,5.1913433
1732,1378,4.3340077
1732,1519,5.1255603
1732,1707,3.6389072
1732,1712,5.2352414
1732,1732,12.978835
1732,1741,4.2352414
1732,1773,4.9503684
1732,1857,3.937185
1732,1914,5.0359335
1732,1987,6.856363
1732,2050,4.148102
1732,2052,4.4894176
1732,2174,4.351073
1732,2281,4.4038525
1732,2430,3.6389072
1732,2503,4.2061462
1732,2527,3.5749826
1732,2585,4.057021
1732,2635,3.5749826
1732,2665,3.7191887
1732,2725,3.9355454
1732,2790,3.57713
1732,2799,4.698251
1732,2889,3.9808717
1732,2910,4.3417187
1732,3042,4.2179317
1732,3087,4.758249
1732,3103,6.0973377
1733,1733,10.000001
1734,102,3.5162907
1734,497,4.7218504
1734,560,4.0000005
1734,592,4.0
1734,788,3.6388664
1734,833,4.000001
1734,855,5.3596115
1734,1478,4.000001
1734,1636,5.0
1734,1734,10.000001
1734,2033,4.0
1734,2056,4.3752546
1734,2327,3.7231805
1734,2577,4.359611
1734,2985,3.5162902
1734,3013,4.0814605
1735,1735,11.400234
1736,274,4.1240993
1736,424,3.9322937
1736,440,3.719189
1736,688,4.7236347
1736,723,3.5202222
1736,1416,3.719189
1736,1551,4.447719
1736,1736,10.0
1736,1979,3.719189
1736,2291,4.226776
1736,2399,3.522778
1737,242,3.9354527
1737,962,4.75242
1737,1357,3.9354527
1737,1474,3.6750329
1737,1737,10.0
1737,2589,3.6444533
1737,2868,3.9354527
1738,281,5.157757
1738,302,3.900699
1738,331,4.393757
1738,517,3.9270835
1738,843,3.7472477
1738,1019,4.191134
1738,1059,3.6170068
1738,1177,3.7472477
1738,1259,3.6997483
1738,1298,3.7248864
1738,1566,3.5716355
1738,1704,4.4328704
1738,1707,3.6666808
1738,1738,9.999999
1738,1773,3.6880784
1738,1857,5.0807567
1738,1900,5.0575166
1738,1987,3.6531348
1738,2005,3.8930027
1738,2059,3.701869
1738,2299,4.638762
1738,2373,4.1577573
1738,2430,3.6666808
1738,2664,3.559217
1738,2725,3.9480658
1738,2799,3.5124722
1738,2897,3.9366002
1738,2950,3.9173214
1738,3042,3.9371533
1738,3103,3.5996401
1739,1739,11.489584
1740,177,4.17373
1740,239,4.2131433
1740,243,4.2150326
1740,324,4.268676
1740,344,4.4595504
1740,399,4.2131433
1740,437,4.17373
1740,521,5.2589192
1740,727,4.2589192
1740,852,4.215723
1740,978,4.17373
1740,1257,4.1778846
1740,1591,4.8795023
1740,1601,4.968286
1740,1633,4.215723
1740,1643,4.4595504
1740,1677,4.2589192
1740,1740,11.459552
1740,1819,5.195354
1740,1860,4.192715
1740,2096,4.195354
1740,2156,4.2882915
1740,2199,4.2567387
1740,2220,5.8360763
1740,2240,4.4595504
1740,2337,4.877728
1740,2378,4.972327
1740,2631,4.4595504
1740,2938,4.1621428
1741,39,3.7741432
1741,79,5.1446
1741,101,3.7019262
1741,102,3.7019262
1741,148,3.9099522
1741,158,3.7019267
1741,178,3.8204298
1741,189,4.413164
1741,233,4.4774904
1741,256,4.504594
1741,278,5.7140875
1741,290,3.7019262
1741,302,3.9171348
1741,309,4.4038525
1741,332,4.325023
1741,369,3.7019267
1741,376,4.623839
1741,405,3.7019267
1741,411,3.5465162
1741,496,6.1526403
1741,517,4.4038525
1741,549,3.5045934
1741,557,3.7019265
1741,560,3.7019265
1741,628,3.7019267
1741,700,3.9733024
1741,717,3.7019267
1741,740,4.313252
1741,781,4.224356
1741,800,4.701926
1741,833,3.7019262
1741,837,3.982637
1741,842,4.4038525
1741,846,3.5465162
1741,989,3.6312497
1741,1009,3.7019265
1741,1011,3.5045934
1741,1127,4.0000005
1741,1186,6.4399514
1741,1202,4.9745026
1741,1204,4.248442
1741,1227,5.2484426
1741,1259,3.9699244
1741,1286,5.4038525
1741,1294,4.0000005
1741,1314,3.7019262
1741,1340,3.9865484
1741,1422,3.808343
1741,1461,3.8204303
1741,1478,4.7019267
1741,1515,4.7606916
1741,1577,3.7019267
1741,1590,3.7167287
1741,1599,4.9161015
1741,1642,4.701926
1741,1646,4.148102
1741,1671,4.7019267
1741,1707,3.6389072
1741,1712,7.1418777
1741,1732,4.235241
1741,1741,11.403852
1741,1753,5.403853
1741,1762,3.7019267
1741,1764,5.4038525
1741,1773,4.9503684
1741,1782,3.7019262
1741,1783,4.248442
1741,1787,3.7019267
1741,1827,3.564055
1741,1857,3.9371853
1741,1858,4.701927
1741,1914,5.248442
1741,1968,3.5465162
1741,1976,4.7019267
1741,1987,4.0688715
1741,1988,3.7019262
1741,1991,3.7019267
1741,1994,3.7019267
1741,2008,4.0000005
1741,2050,4.148102
1741,2089,3.706088
1741,2136,3.7020416
1741,2147,4.1419587
1741,2166,4.7019267
1741,2215,3.7019267
1741,2216,3.7019262
1741,2286,5.9864664
1741,2300,4.120696
1741,2327,3.7019267
1741,2331,4.701926
1741,2396,3.71098
1741,2412,5.7019267
1741,2419,4.2484417
1741,2430,3.6389072
1741,2467,5.141958
1741,2539,4.774143
1741,2554,6.403853
1741,2633,4.702042
1741,2641,5.47607
1741,2646,4.7019267
1741,2660,4.4165797
1741,2698,3.7167287
1741,2725,4.216357
1741,2795,3.7219543
1741,2799,4.6982512
1741,2827,4.1994658
1741,2843,3.5045934
1741,2886,4.7019267
1741,2889,3.980872
1741,2931,3.5045938
1741,2960,3.7019265
1741,2979,3.7019262
1741,3049,4.2020144
1741,3084,4.4401727
1741,3087,4.758249
1741,3103,3.5223556
1741,3149,4.7019267
1742,404,4.0
1742,1742,10.0
1743,19,8.1670475
1743,856,3.5221658
1743,1234,4.2246575
1743,1402,4.1844587
1743,1743,11.440723
1743,1846,4.9558525
1743,2163,6.9837947
1743,2402,4.0605764
1743,2780,3.5221658
1743,2903,4.176004
1744,938,3.725113
1744,1014,3.725113
1744,1744,10.0
1744,2739,3.7546852
1745,667,3.855838
1745,1745,10.0
1745,2040,4.6475115
1745,2772,3.7289286
1746,2,4.1910796
1746,30,3.7039971
1746,69,4.1910796
1746,76,4.2062707
1746,130,4.1910796
1746,274,5.1910796
1746,294,5.1910796
1746,307,4.1910796
1746,424,5.95795
1746,464,5.1918235
1746,493,6.1910796
1746,555,4.4231863
1746,677,4.924506
1746,716,5.6356573
1746,762,6.8958216
1746,915,5.2135506
1746,1094,5.7027817
1746,1320,7.616617
1746,1410,5.9102683
1746,1728,4.1910796
1746,1746,14.383647
1746,1942,4.9980397
1746,1979,5.1279283
1746,2022,3.7039976
1746,2057,4.2149553
1746,2073,4.2149553
1746,2083,4.437424
1746,2230,5.5888996
1746,2291,9.154654
1746,2374,4.4870815
1746,2395,4.9483824
1746,2399,5.2149553
1746,2425,4.1279283
1746,2487,4.334904
1746,2568,4.2062707
1746,2786,5.191079
1746,2835,5.1910796
1746,2856,4.129535
1746,3055,5.1910796
1746,3060,4.2149553
1746,3112,3.7039971
1746,3140,4.2062707
1747,233,4.0252333
1747,443,3.73279
1747,837,4.3898287
1747,1148,3.6764889
1747,1259,3.971818
1747,1650,3.5826519
1747,1747,10.0
1747,1773,3.69895
1747,1842,3.7065263
1747,1969,3.9032164
1747,2521,3.668431
1747,2574,3.578289
1747,2917,3.5594306
1748,24,3.769867
1748,142,3.7732315
1748,148,4.6536255
1748,160,5.1425214
1748,205,3.678289
1748,232,5.1349792
1748,233,5.909698
1748,271,4.307253
1748,289,3.68641
1748,302,5.217255
1748,327,5.547126
1748,331,5.466521
1748,376,4.051281
1748,414,3.7876463
1748,435,4.6920266
1748,443,4.0580406
1748,509,3.9193406
1748,516,4.0184093
1748,552,3.7581413
1748,561,3.8314073
1748,566,5.116725
1748,569,3.636367
1748,570,4.4164896
1748,593,4.2818885
1748,616,3.8249283
1748,622,3.673993
1748,648,3.666348
1748,656,5.6416345
1748,664,4.0008497
1748,667,5.8790064
1748,685,3.666348
1748,687,3.5677686
1748,690,3.9320724
1748,711,3.6446855
1748,777,3.8294678
1748,781,3.7472246
1748,786,3.666348
1748,787,3.7250655
1748,828,3.567769
1748,837,4.6138735
1748,839,4.019394
1748,869,4.28559
1748,908,4.8462954
1748,928,4.3033323
1748,929,4.377241
1748,934,3.5011766
1748,957,3.9193406
1748,989,4.7433267
1748,1010,3.780123
1748,1028,3.8168206
1748,1072,3.6796882
1748,1087,3.9127574
1748,1103,6.051858
1748,1129,4.3332424
1748,1148,3.814798
1748,1167,5.046048
1748,1193,4.5649424
1748,1196,3.8424246
1748,1201,3.8645208
1748,1259,5.86016
1748,1296,6.530802
1748,1348,4.0214562
1748,1387,6.6194563
1748,1409,3.8424246
1748,1435,4.4164896
1748,1446,4.809984
1748,1449,4.5089474
1748,1453,3.6937146
1748,1455,6.3672857
1748,1509,4.277272
1748,1516,4.726558
1748,1524,4.2538424
1748,1548,3.7631607
1748,1553,3.666348
1748,1576,4.9847045
1748,1579,4.5081778
1748,1601,3.636367
1748,1650,6.032598
1748,1651,5.0745506
1748,1673,3.660478
1748,1748,11.575293
1748,1755,5.7915306
1748,1757,5.988514
1748,1773,4.0556445
1748,1783,3.5285149
1748,1790,4.320732
1748,1845,3.867158
1748,1853,3.718484
1748,1857,6.090127
1748,1887,4.7027993
1748,1901,6.2644005
1748,1913,3.572132
1748,1948,4.6827354
1748,1969,7.63007
1748,1983,3.6446853
1748,2001,3.7261434
1748,2081,4.049375
1748,2085,3.5209913
1748,2093,3.7256947
1748,2102,4.7509913
1748,2114,3.7682595
1748,2177,3.5752919
1748,2180,3.72473
1748,2267,4.4164896
1748,2307,5.0128493
1748,2335,4.45425
1748,2414,7.307253
1748,2418,3.762339
1748,2439,4.7408695
1748,2461,4.4496303
1748,2521,6.9756975
1748,2537,4.372154
1748,2562,3.5895948
1748,2565,4.1392183
1748,2574,5.1508617
1748,2597,6.2392015
1748,2618,4.248972
1748,2619,4.027747
1748,2627,3.967963
1748,2725,3.743854
1748,2733,5.1349792
1748,2772,5.606329
1748,2783,3.5752919
1748,2797,4.0403204
1748,2799,3.8230963
1748,2837,3.5009403
1748,2871,4.5747795
1748,2889,5.5719113
1748,2917,6.919178
1748,2918,3.8424249
1748,2921,4.0224895
1748,2925,3.755466
1748,2980,4.377241
1748,2994,4.3556066
1748,3014,4.481291
1748,3021,5.2292404
1748,3026,3.9949794
1748,3027,5.1108556
1748,3035,4.0913606
1748,3042,4.420121
1748,3051,3.9860435
1748,3087,4.6216516
1748,3094,3.5895953
1748,3096,3.6168203
1748,3101,4.0277405
1748,3117,5.516459
1748,3120,3.5285141
1748,3158,4.4613986
1749,293,4.6274695
1749,535,6.4174123
1749,619,3.555263
1749,636,3.649466
1749,813,5.688367
1749,817,3.6883664
1749,871,3.649466
1749,975,3.8247328
1749,1093,6.452202
1749,1638,4.415433
1749,1749,11.649466
1749,1863,4.6494656
1749,2218,4.157759
1749,2276,3.8247333
1749,2284,3.649466
1749,2492,3.863634
1749,2673,3.649466
1749,2683,4.649466
1749,2916,3.6883664
1749,3036,3.688367
1749,3091,4.5926795
1749,3155,3.649466
1750,1750,10.0
1750,2168,3.7070765
1750,2230,3.705445
1750,2269,3.707077
1751,1751,10.0
1752,422,4.283374
1752,901,4.283374
1752,1752,11.499512
1752,1883,4.0142946
1752,2821,4.0014243
1753,39,5.3075323
1753,148,3.9099522
1753,158,3.7019265
1753,233,4.4774904
1753,256,4.504594
1753,278,3.7140875
1753,302,3.9171348
1753,369,3.7019265
1753,376,3.9224627
1753,405,4.516815
1753,496,5.403853
1753,620,3.5168152
1753,634,3.8148892
1753,648,4.958079
1753,700,3.9733021
1753,781,4.224356
1753,837,3.982637
1753,989,3.63125
1753,1186,4.701926
1753,1259,3.9699244
1753,1515,3.7606912
1753,1590,5.531618
1753,1599,3.9161012
1753,1650,3.5102694
1753,1651,3.816077
1753,1671,5.7019258
1753,1707,3.6389072
1753,1712,5.403853
1753,1741,5.403853
1753,1753,11.403852
1753,1757,3.7093449
1753,1773,4.9503684
1753,1787,3.7019265
1753,1827,3.5640543
1753,1857,4.6506743
1753,1914,4.2484426
1753,1948,3.8616316
1753,1987,4.0688715
1753,1991,3.7019267
1753,2014,4.0
1753,2286,4.248442
1753,2331,3.701926
1753,2396,3.71098
1753,2412,4.701926
1753,2419,4.2484417
1753,2430,3.6389072
1753,2461,3.6559806
1753,2470,3.9073274
1753,2539,3.7741432
1753,2554,6.4038525
1753,2641,4.4760695
1753,2646,3.7019265
1753,2724,5.516815
1753,2799,3.6982508
1753,2886,4.701926
1753,2889,3.9808717
1753,2946,3.8148892
1753,3042,3.9364326
1753,3087,4.758249
1753,3117,3.6515493
1753,3149,4.701926
1754,24,3.7421339
1754,180,4.291405
1754,233,5.5595775
1754,331,4.4631805
1754,435,4.9954076
1754,504,4.1134205
1754,777,4.080502
1754,826,4.659123
1754,899,5.054835
1754,943,3.7421339
1754,989,4.344359
1754,1098,3.7421339
1754,1196,5.542183
1754,1591,3.742134
1754,1754,11.408695
1754,1757,4.46249
1754,1857,4.4320564
1754,1969,3.752258
1754,2386,4.1417103
1754,2470,4.034375
1754,2621,3.7693572
1754,2772,5.2855363
1754,2921,4.699881
1754,3101,3.7063713
1754,3117,3.818545
1755,18,4.7245054
1755,24,5.351526
1755,93,3.7774458
1755,110,3.5044918
1755,128,4.5694895
1755,139,4.0167212
1755,148,4.544721
1755,160,4.013982
1755,182,4.014758
1755,216,3.724882
1755,232,4.731848
1755,233,6.0178075
1755,271,3.7835116
1755,280,3.6467927
1755,287,3.5044923
1755,302,4.7699776
1755,327,6.0078874
1755,329,4.2669153
1755,331,6.3134537
1755,332,4.1733975
1755,376,3.9973285
1755,432,5.242267
1755,435,5.7582245
1755,443,4.0508504
1755,500,4.5905256
1755,566,5.850989
1755,567,3.7198844
1755,569,6.3836203
1755,570,6.6582117
1755,616,4.0702724
1755,622,3.9689908
1755,642,4.6991887
1755,648,3.9372306
1755,656,4.5044923
1755,667,6.4847217
1755,685,3.9372306
1755,687,5.0715427
1755,693,4.3057895
1755,711,3.7217336
1755,755,4.783512
1755,777,5.793865
1755,786,3.9372306
1755,787,6.197626
1755,826,3.7946954
1755,828,4.5669146
1755,837,6.8574924
1755,839,4.007947
1755,869,4.331048
1755,905,3.6172562
1755,928,3.5694897
1755,929,4.7208185
1755,937,3.5105696
1755,947,5.2125974
1755,989,4.717644
1755,1008,4.353691
1755,1047,4.078409
1755,1062,4.7238636
1755,1087,4.1249304
1755,1103,4.783512
1755,1148,4.0739813
1755,1151,4.5044928
1755,1167,6.4639215
1755,1205,4.758354
1755,1215,3.7977982
1755,1219,3.5680141
1755,1237,4.077387
1755,1259,4.794919
1755,1293,5.184596
1755,1296,6.6597557
1755,1312,3.7835116
1755,1387,6.503331
1755,1435,4.6582108
1755,1446,5.15372
1755,1455,6.635768
1755,1507,4.0741253
1755,1509,5.5044928
1755,1516,3.973916
1755,1553,4.9372306
1755,1554,3.569489
1755,1576,5.2919774
1755,1579,3.780123
1755,1601,3.6582112
1755,1603,4.26556
1755,1650,7.131649
1755,1651,4.1204157
1755,1672,4.2880034
1755,1673,3.6557999
1755,1707,4.466469
1755,1748,5.7915306
1755,1755,11.567024
1755,1757,6.49102
1755,1773,4.052352
1755,1779,4.4988594
1755,1781,3.5694892
1755,1790,5.7160077
1755,1853,3.5670228
1755,1857,7.1437926
1755,1901,6.27047
1755,1911,3.5044923
1755,1913,3.5759609
