Row,Column,Value
94,1402,3.817267
94,1424,2.0000005
94,1519,1.7874914
94,1537,2.0000005
94,1540,1.7682502
94,1550,1.7682502
94,1595,1.7682502
94,1610,1.5557415
94,1681,1.707562
94,1698,1.7682502
94,1712,1.9999999
94,1728,1.4844372
94,1732,2.7874913
94,1736,1.7075622
94,1795,2.7682502
94,1800,1.481584
94,1885,1.7464411
94,1931,2.0
94,1962,2.0000002
94,1987,2.0
94,2052,2.0
94,2063,3.0000005
94,2071,2.0
94,2208,1.7874913
94,2211,1.7682502
94,2229,1.7874913
94,2292,3.7262022
94,2303,4.707562
94,2322,1.7711039
94,2357,1.7909842
94,2384,1.7079915
94,2418,1.5353389
94,2437,1.8321667
94,2527,1.7874914
94,2585,3.5516636
94,2596,1.4540031
94,2610,1.707562
94,2635,1.7874914
94,2665,1.9999999
94,2790,5.4972005
94,2809,1.7682502
94,2810,2.0
94,2839,1.7682502
94,2875,3.4417908
94,2876,1.9999999
94,2887,2.707562
94,2910,1.7874914
94,2945,1.6004168
94,2957,1.7739891
94,3029,1.7874913
94,3060,1.6339898
94,3095,2.8302846
94,3101,1.7031722
94,3103,1.7874914
95,18,1.7245057
95,24,2.4492471
95,32,1.4216411
95,33,1.5169301
95,34,1.444201
95,39,1.714514
95,60,1.444201
95,74,1.4216411
95,78,1.444201
95,93,1.5207071
95,95,10.0
95,110,2.0000002
95,124,2.0
95,128,2.4442012
95,143,1.4216411
95,148,1.444201
95,160,3.1456516
95,164,1.5134108
95,180,1.444201
95,188,1.4216411
95,189,1.5025363
95,199,1.7860876
95,202,3.0000005
95,205,1.592094
95,212,1.4410812
95,215,1.4216411
95,229,1.7189407
95,232,2.1456516
95,233,2.9413502
95,245,1.9999998
95,250,2.7308426
95,252,1.4216411
95,271,1.7860875
95,287,2.0000002
95,289,1.746469
95,298,1.5169301
95,302,1.4998372
95,317,2.4442012
95,327,3.7860875
95,331,1.449247
95,332,2.22565
95,339,1.444201
95,355,2.0
95,366,1.444201
95,376,1.444201
95,395,2.0
95,398,2.1475227
95,405,1.5006013
95,413,1.444201
95,423,1.5071492
95,426,2.0
95,432,2.0000002
95,435,1.7019656
95,443,1.5817859
95,455,1.444201
95,463,2.717176
95,465,1.444201
95,482,1.4236873
95,504,2.1750436
95,516,3.421641
95,560,1.5045881
95,566,2.2302885
95,569,2.0000002
95,570,2.0000002
95,577,1.4418647
95,582,1.7189407
95,610,2.444201
95,620,1.5006013
95,622,2.0000002
95,624,2.1596718
95,642,1.7308425
95,648,1.5045881
95,656,2.8906436
95,667,3.8645926
95,681,1.4573381
95,687,2.520204
95,690,3.0
95,692,1.7956986
95,693,1.7308427
95,700,1.444201
95,736,2.0
95,740,1.5059371
95,743,2.0
95,755,1.7860876
95,775,2.0
95,777,3.4442012
95,780,1.7217467
95,781,2.2171626
95,787,1.7860876
95,803,1.4216411
95,807,1.4116833
95,828,1.7956986
95,837,4.2302885
95,839,1.7137496
95,862,1.4998372
95,863,1.444201
95,869,1.7308426
95,887,1.444201
95,899,1.444201
95,903,1.444201
95,905,1.7255188
95,906,1.4216411
95,908,2.0
95,928,1.444201
95,929,2.1456516
95,943,1.449247
95,947,2.0000002
95,953,1.4410812
95,957,2.0
95,988,1.4869776
95,989,1.444201
95,993,1.444201
95,1037,1.7189407
95,1047,2.2302885
95,1055,1.4216411
95,1062,2.5128744
95,1087,2.4442012
95,1092,1.4161787
95,1098,1.449247
95,1103,1.7860875
95,1112,2.4886978
95,1114,1.4338243
95,1123,1.7458873
95,1139,1.5006013
95,1148,3.4442012
95,1151,2.0000002
95,1164,1.7076743
95,1167,2.4442012
95,1182,2.170616
95,1193,1.444201
95,1196,1.444201
95,1202,1.5050651
95,1205,2.4442012
95,1209,1.7308426
95,1215,1.728112
95,1219,1.7308427
95,1226,1.444201
95,1227,1.5817859
95,1229,2.0
95,1237,1.444201
95,1259,2.2832365
95,1296,1.8906435
95,1303,1.444201
95,1312,2.676731
95,1326,2.0
95,1330,1.444201
95,1336,1.4216882
95,1339,2.0000005
95,1353,1.444201
95,1376,1.4216411
95,1377,2.0000002
95,1386,3.421641
95,1387,3.3348446
95,1395,2.8658423
95,1405,1.444201
95,1409,2.170616
95,1422,1.4453564
95,1435,2.0000005
95,1446,1.8906435
95,1447,2.0
95,1454,1.444201
95,1488,1.495676
95,1494,1.444201
95,1507,1.444201
95,1508,1.7308426
95,1509,2.0000002
95,1516,2.0
95,1548,1.4767299
95,1549,3.4442012
95,1554,2.4442012
95,1563,2.0
95,1576,1.7184045
95,1579,2.0
95,1591,1.449247
95,1594,1.4383504
95,1630,2.4849162
95,1646,1.4216411
95,1650,1.5169301
95,1651,2.2043202
95,1672,2.7860878
95,1673,1.4216411
95,1679,1.5169301
95,1688,1.444201
95,1707,1.444201
95,1727,2.1230917
95,1747,1.4873677
95,1748,2.497149
95,1753,1.5045881
95,1755,2.504492
95,1757,1.432831
95,1769,2.0
95,1771,1.444201
95,1773,1.5817859
95,1781,1.444201
95,1783,1.4997804
95,1790,2.4442012
95,1796,2.0
95,1842,1.526541
95,1845,1.8906431
95,1853,1.5044919
95,1875,1.7472672
95,1881,2.0000002
95,1882,1.4216411
95,1901,2.7184043
95,1911,2.0000002
95,1917,1.4216411
95,1946,2.0000002
95,1948,1.4216411
95,1949,2.166959
95,1967,2.2033205
95,1969,4.145652
95,1971,1.7956986
95,1987,1.5238104
95,2001,2.0000002
95,2003,1.4445922
95,2037,1.444201
95,2044,1.444201
95,2050,2.2077286
95,2081,1.4998372
95,2085,2.0
95,2088,1.444201
95,2102,3.0000005
95,2132,1.4338243
95,2154,1.4216411
95,2167,2.444201
95,2177,1.497149
95,2200,2.0000005
95,2207,1.4553002
95,2231,1.444201
95,2241,1.411689
95,2307,2.7014508
95,2330,1.444201
95,2353,2.444201
95,2354,1.444201
95,2358,1.8228099
95,2378,1.4216411
95,2392,1.4216411
95,2414,1.7860875
95,2415,1.4216411
95,2418,1.4310124
95,2430,1.444201
95,2436,1.4863201
95,2461,1.444201
95,2470,1.444201
95,2491,2.0
95,2500,1.4216411
95,2505,1.444201
95,2521,3.6210854
95,2548,1.4338243
95,2554,1.5045881
95,2562,3.4442012
95,2574,2.5169303
95,2582,2.0000002
95,2597,1.8906435
95,2601,1.7956986
95,2611,1.444201
95,2621,2.8589861
95,2642,1.444201
95,2674,1.7860876
95,2688,1.7860878
95,2723,1.4198549
95,2724,1.4330144
95,2725,1.5169301
95,2728,1.5553174
95,2730,2.4442012
95,2733,2.1456516
95,2760,2.0
95,2772,2.8640559
95,2781,1.444201
95,2783,1.497149
95,2799,2.1579506
95,2803,1.444201
95,2838,1.484916
95,2845,1.509448
95,2865,2.0000002
95,2867,1.5566424
95,2871,2.4442012
95,2889,1.444201
95,2897,1.5044919
95,2909,2.0000002
95,2914,1.7264152
95,2917,2.7860875
95,2918,1.444201
95,2925,2.2077286
95,2927,1.7131718
95,2931,1.4975382
95,2938,1.4216411
95,2955,1.444201
95,2956,1.4728901
95,2968,1.444201
95,2980,2.1456516
95,2992,2.0000002
95,2996,1.8906435
95,3004,1.4998372
95,3010,1.444201
95,3021,1.444201
95,3026,3.421641
95,3027,3.8658423
95,3035,1.444201
95,3042,1.7308428
95,3048,3.0000005
95,3052,1.4216411
95,3077,2.0
95,3087,2.2082262
95,3093,1.7692301
95,3094,1.444201
95,3097,1.7014506
95,3101,1.5129614
95,3103,1.5141994
95,3117,2.1456516
95,3128,1.5061188
95,3153,2.0000002
95,3162,3.8645926
96,6,1.711237
96,7,1.7577403
96,13,2.0
96,24,1.5918541
96,33,1.8083432
96,34,1.4833047
96,39,2.5397096
96,45,2.7655668
96,50,1.7577398
96,63,4.0
96,65,1.8083425
96,71,7.3043203
96,72,1.8083429
96,79,4.2451386
96,81,1.7167287
96,83,1.5088652
96,93,1.5824002
96,96,11.531134
96,101,1.7019261
96,102,1.7019261
96,121,1.5102687
96,132,2.0000005
96,139,1.7643436
96,142,1.5406816
96,143,1.7440557
96,146,3.4888387
96,148,2.1944377
96,149,3.7655666
96,156,2.75774
96,158,2.7741437
96,160,1.5005914
96,172,3.2966602
96,178,1.8204297
96,180,1.5328088
96,182,1.7251338
96,184,1.7146535
96,189,2.711238
96,190,1.4086511
96,192,1.702191
96,195,1.7060883
96,208,2.4346623
96,212,1.5750786
96,216,1.4915905
96,232,1.5005914
96,233,3.0211082
96,235,2.0
96,252,1.4501433
96,254,3.0000002
96,255,1.5349861
96,256,2.278736
96,264,1.8026671
96,265,1.7655666
96,278,3.2688355
96,280,1.4731987
96,281,1.4375193
96,289,1.517849
96,294,2.7132092
96,295,2.4701765
96,297,1.7167287
96,298,1.8083432
96,300,1.7019261
96,302,2.4778283
96,306,2.4115703
96,307,2.4999025
96,309,2.7019265
96,313,1.7741432
96,319,2.7577395
96,327,1.7860879
96,331,3.050106
96,332,2.6230974
96,348,1.7167282
96,350,2.766736
96,352,2.52841
96,354,3.2688355
96,368,4.2966604
96,369,1.7741432
96,376,2.2069483
96,381,1.7020416
96,384,4.7655663
96,393,4.2525535
96,396,4.75774
96,405,2.7741437
96,408,2.5448134
96,411,1.8056479
96,421,1.4525964
96,423,1.608315
96,435,1.5081975
96,437,1.522996
96,438,1.4141146
96,439,1.4981644
96,443,1.805648
96,444,1.7167281
96,453,1.522996
96,461,2.8083434
96,472,1.8083425
96,474,1.8083425
96,478,1.7147949
96,483,2.0000005
96,489,2.4067483
96,496,2.476069
96,504,1.5874519
96,514,4.988741
96,516,1.530143
96,517,3.470176
96,525,1.7060881
96,527,7.0517163
96,529,1.76825
96,549,1.5045934
96,552,1.5102687
96,556,2.0000007
96,557,3.0000005
96,559,1.702191
96,560,2.0000005
96,566,1.7791095
96,569,1.5080417
96,570,1.5080417
96,580,4.0231023
96,589,1.7060876
96,595,2.1516976
96,599,3.4674926
96,600,4.29666
96,602,2.774143
96,604,2.0
96,607,4.260259
96,616,1.4652014
96,620,2.0
96,622,1.5120008
96,623,1.8204292
96,628,1.7741432
96,629,2.9999998
96,632,1.7767528
96,641,1.8083429
96,642,2.212459
96,648,1.7219546
96,666,1.8083429
96,667,2.25239
96,673,1.5158501
96,674,5.370763
96,675,2.0000005
96,681,1.511287
96,685,1.7219546
96,686,1.5144306
96,690,1.50959
96,700,2.2577877
96,709,1.5117354
96,711,1.530297
96,714,1.7701629
96,715,1.7655666
96,717,2.4701765
96,719,2.5233066
96,721,1.7060881
96,728,7.7886686
96,740,2.5723836
96,752,2.7060878
96,756,1.4768875
96,757,1.4041165
96,758,2.7655668
96,762,1.766736
96,774,3.7682505
96,777,1.5651968
96,779,2.7682502
96,781,4.3030357
96,786,1.7219546
96,787,1.7060883
96,800,2.0000005
96,803,1.4459814
96,804,4.262943
96,809,5.256125
96,819,1.4149171
96,826,1.5370791
96,827,2.7060883
96,837,2.565197
96,839,1.5462465
96,842,2.7019262
96,846,1.8056479
96,848,2.5223763
96,850,1.9999995
96,860,1.7060876
96,862,1.7601595
96,876,3.4874115
96,891,1.4895992
96,895,2.4678044
96,899,1.5050225
96,906,1.7440557
96,911,2.0
96,917,2.7655668
96,929,1.5005914
96,930,1.4186542
96,934,1.8056479
96,936,1.7060883
96,943,1.5918541
96,953,1.5750786
96,969,2.0
96,971,1.7154133
96,980,2.7577395
96,982,1.7060883
96,989,2.2111468
96,992,5.3259745
96,994,1.7167282
96,998,2.0
96,1008,2.1385434
96,1009,2.0000005
96,1011,1.5045934
96,1019,2.0000005
96,1021,4.0
96,1034,5.0629263
96,1041,2.75774
96,1047,1.7791095
96,1055,1.5283778
96,1057,1.5041063
96,1062,1.5059804
96,1066,1.4732807
96,1072,1.7843225
96,1075,5.566091
96,1076,2.0
96,1077,8.097205
96,1084,2.0
96,1087,1.492512
96,1090,2.29666
96,1096,1.8083429
96,1098,1.5918541
96,1105,2.0000007
96,1106,4.2505455
96,1108,2.2780406
96,1119,1.7060881
96,1139,2.0000005
96,1148,1.5651968
96,1160,1.444956
96,1167,1.4833047
96,1173,1.7701629
96,1174,1.7060881
96,1182,1.4851971
96,1186,2.476069
96,1193,1.5050225
96,1194,1.5517441
96,1198,1.7154127
96,1202,4.036099
96,1204,2.5075731
96,1205,1.4820385
96,1207,1.4426417
96,1214,2.0000002
96,1215,2.312605
96,1223,5.029679
96,1227,3.8056479
96,1231,1.4939814
96,1232,1.7835109
96,1237,1.5105407
96,1242,3.2966602
96,1244,1.4275553
96,1245,2.2451377
96,1246,1.8026676
96,1254,1.7741432
96,1258,1.7835115
96,1259,2.5271301
96,1273,3.2263234
96,1282,1.7060881
96,1285,1.5646033
96,1286,2.7019262
96,1294,1.7741432
96,1296,1.4478676
96,1314,1.7019261
96,1315,1.4192917
96,1318,1.7060876
96,1337,5.523306
96,1340,5.597
96,1343,1.7741432
96,1378,2.8056476
96,1387,1.5010633
96,1391,1.7060881
96,1395,1.5231647
96,1406,2.4895992
96,1419,1.7843225
96,1420,5.859268
96,1428,1.7843225
96,1429,1.4490671
96,1435,1.5080417
96,1455,1.4238801
96,1461,2.5945725
96,1463,1.423408
96,1465,1.5228242
96,1467,4.260259
96,1470,1.4131632
96,1478,2.0000005
96,1482,1.7741432
96,1488,1.7167287
96,1489,1.5097234
96,1506,5.305834
96,1507,1.5089027
96,1515,7.5943165
96,1516,1.502816
96,1522,1.7060881
96,1525,1.8026676
96,1540,7.8610187
96,1550,3.9648683
96,1553,1.7219546
96,1555,1.9999995
96,1556,1.8056474
96,1577,2.7741437
96,1580,5.265469
96,1590,1.4908713
96,1591,1.5918541
96,1594,2.5871656
96,1595,6.062227
96,1596,1.4186542
96,1599,6.490595
96,1601,1.5080417
96,1602,5.0322056
96,1603,1.7019262
96,1604,5.994854
96,1610,3.7577405
96,1614,2.0
96,1619,1.7060881
96,1622,2.8026674
96,1626,1.8083429
96,1641,1.7167287
96,1646,2.4459815
96,1650,1.8083432
96,1651,1.5930254
96,1657,1.7214825
96,1662,6.028509
96,1671,1.4760687
96,1672,1.7860879
96,1673,1.4660097
96,1679,1.8083432
96,1681,1.7060881
96,1693,2.4674926
96,1698,4.2966604
96,1703,1.702563
96,1707,2.923393
96,1712,2.476069
96,1716,8.788669
96,1723,2.7682507
96,1727,1.4655378
96,1728,2.416667
96,1732,1.7019262
96,1738,1.466247
96,1740,1.4049864
96,1741,3.4760695
96,1747,1.4245226
96,1748,1.5271299
96,1753,2.476069
96,1755,1.7835116
96,1757,2.284833
96,1762,1.7741432
96,1764,2.7019265
96,1773,2.5075738
96,1774,1.7317617
96,1782,1.7019261
96,1783,1.5075735
96,1787,1.7741432
96,1790,1.4820385
96,1791,1.7132087
96,1795,4.2966604
96,1799,1.8026676
96,1800,4.7655663
96,1812,5.2560434
96,1821,1.7060881
96,1825,1.425348
96,1827,2.5768106
96,1835,2.7655668
96,1842,1.6139903
96,1849,1.7655666
96,1853,1.7835116
96,1857,2.9371848
96,1858,2.7741437
96,1872,1.7741432
96,1874,2.8083434
96,1882,1.4501433
96,1885,1.4173253
96,1887,1.4105455
96,1896,2.75774
96,1900,1.5117354
96,1902,1.7860873
96,1904,3.5357296
96,1913,1.4280787
96,1914,2.2817163
96,1915,1.7577397
96,1920,1.7146535
96,1927,1.5102687
96,1931,3.2629428
96,1937,1.4477518
96,1946,1.4888159
96,1948,1.4459814
96,1951,1.7060883
96,1952,1.7060881
96,1965,1.445574
96,1968,1.8056479
96,1969,1.5005914
96,1971,1.5223761
96,1976,2.476069
96,1983,1.530297
96,1987,3.3280025
96,1988,1.7019261
96,1991,2.774143
96,1992,1.5250711
96,1994,1.7741432
96,1999,1.5158501
96,2000,2.9808378
96,2001,1.5120008
96,2003,2.2763407
96,2005,2.7060885
96,2008,2.774143
96,2014,1.7741432
96,2020,6.097205
96,2025,1.4686618
96,2028,3.3003402
96,2032,1.7741432
96,2038,1.7577397
96,2040,2.1857576
96,2050,2.744056
96,2052,2.0000005
96,2062,1.7171764
96,2073,2.5354426
96,2074,2.4946926
96,2077,1.9999995
96,2081,1.7601595
96,2083,1.7060883
96,2089,2.7060878
96,2091,1.7259138
96,2093,1.5383887
96,2096,1.4967818
96,2097,2.5709178
96,2106,1.4533857
96,2115,3.7577403
96,2116,3.7655673
96,2117,1.7363304
96,2134,2.805648
96,2136,1.7020416
96,2147,8.318714
96,2149,1.7060881
96,2155,1.7577398
96,2166,2.7741437
96,2167,1.481035
96,2170,3.7655663
96,2172,2.534986
96,2174,1.8056474
96,2176,1.4488307
96,2177,1.5271299
96,2181,1.4289348
96,2186,1.7060881
96,2193,1.7021909
96,2196,1.7577398
96,2203,1.4041165
96,2208,3.470176
96,2211,2.7682505
96,2215,1.4760687
96,2221,1.7060881
96,2222,1.4186542
96,2226,2.0
96,2227,2.0
96,2229,1.7682505
96,2232,4.4983845
96,2241,1.4882181
96,2252,1.4488449
96,2253,1.7577398
96,2260,5.5338173
96,2264,1.4426417
96,2267,1.5080417
96,2269,1.8056479
96,2274,1.4426417
96,2281,1.7019262
96,2286,2.5075736
96,2289,1.7060881
96,2299,1.4333574
96,2300,2.1206956
96,2301,2.7167284
96,2306,1.8083425
96,2307,1.5075698
96,2310,2.4701757
96,2327,1.7741432
96,2331,2.7019258
96,2335,2.4515533
96,2337,1.5618036
96,2374,2.0
96,2378,1.4587086
96,2384,4.2929273
96,2386,1.534138
96,2393,1.7219545
96,2396,1.4851226
96,2399,2.0
96,2402,2.7741435
96,2403,2.7577405
96,2412,2.476069
96,2415,1.4514291
96,2418,1.5320257
96,2419,1.5075735
96,2428,1.7060876
96,2430,2.923393
96,2434,2.0
96,2436,2.0000005
96,2441,1.9999995
96,2460,1.4186542
96,2461,2.2269769
96,2467,4.725028
96,2470,1.481035
96,2472,1.5294888
96,2475,1.5102687
96,2476,3.4596665
96,2478,1.7167287
96,2482,1.7060881
96,2494,2.5423934
96,2500,1.4459814
96,2503,2.4186544
96,2505,1.7791089
96,2512,2.0000005
96,2516,1.4173253
96,2521,2.2783027
96,2526,1.7060881
96,2537,1.530297
96,2539,3.5397098
96,2546,4.8886614
96,2554,2.476069
96,2555,2.0
96,2571,2.7577395
96,2574,1.8083432
96,2579,2.9999998
96,2597,1.4478676
96,2600,3.0000002
96,2604,1.7132082
96,2617,2.5259905
96,2618,1.5058044
96,2621,1.5275668
96,2633,3.2444348
96,2635,2.0000005
96,2636,1.7025635
96,2641,4.53971
96,2646,2.476069
96,2657,2.0000005
96,2659,1.7019261
96,2660,1.7146535
96,2674,1.7019262
96,2698,1.4908713
96,2699,1.8056479
96,2700,1.8026676
96,2717,1.7060881
96,2719,5.2602596
96,2721,1.7187364
96,2722,1.4342647
96,2723,1.5049934
96,2725,3.5144312
96,2733,1.5005914
96,2740,4.5338173
96,2746,1.5102687
96,2751,2.1543314
96,2755,1.4947307
96,2759,1.454293
96,2770,1.7167287
96,2772,2.2841027
96,2783,1.5271299
96,2785,3.4186542
96,2786,1.9999995
96,2795,1.4960971
96,2797,1.423408
96,2798,1.7060876
96,2799,3.2453563
96,2800,2.0
96,2803,1.5634314
96,2805,1.5223553
96,2807,1.7060881
96,2809,4.413539
96,2810,2.7682507
96,2827,2.4620848
96,2839,6.0622272
96,2843,1.5045934
96,2845,1.5658066
96,2862,4.4030375
96,2871,2.3343656
96,2878,2.0
96,2883,6.7913523
96,2886,1.4760687
96,2889,2.2653573
96,2897,1.7835116
96,2904,1.7577397
96,2910,1.5492632
96,2917,1.7219546
96,2920,1.4041165
96,2921,1.5423005
96,2925,1.7440559
96,2931,3.8026683
96,2933,2.706088
96,2935,1.9999996
96,2944,1.4494892
96,2945,4.1966186
96,2948,2.7019262
96,2950,1.5370791
96,2971,1.7843225
96,2979,2.4701765
96,2980,1.5005914
96,2988,1.4397233
96,2994,2.2031486
96,3004,1.7601595
96,3021,1.5010633
96,3027,1.5231647
96,3028,1.7060881
96,3029,2.5765932
96,3031,1.4204564
96,3035,1.5309076
96,3039,1.7060881
96,3042,2.2179317
96,3049,6.8328476
96,3051,1.5353098
96,3052,1.4640645
96,3053,2.4893823
96,3068,1.4693546
96,3084,1.7741432
96,3085,1.416579
96,3087,2.5475373
96,3095,2.4701765
96,3096,2.1744194
96,3101,1.5775142
96,3103,1.8204298
96,3111,4.494693
96,3112,3.7112372
96,3117,2.2225456
96,3119,2.4041164
96,3120,1.5075735
96,3124,2.5712142
96,3128,1.5424999
96,3142,1.7167287
96,3149,1.4760687
96,3153,1.5007406
96,3159,1.7060881
96,3162,2.2173197
97,97,9.999999
97,495,1.5271966
97,653,1.4810153
97,662,2.0000005
97,790,1.5702543
97,889,1.5268021
97,1030,1.7206776
97,1133,1.4962205
97,1445,2.5702548
97,1456,1.811886
97,1471,1.5284708
97,1701,1.7666476
97,2262,1.5268021
98,98,11.529994
98,183,2.000001
98,248,1.8244376
98,373,1.7129624
98,442,2.7309003
98,470,1.7129624
98,633,1.7129624
98,672,1.8244376
98,685,1.7129624
98,698,2.000001
98,708,1.7129624
98,839,2.000001
98,938,2.000001
98,958,2.5373998
98,1006,1.7129624
98,1068,1.4168646
98,1118,2.7129626
98,1226,2.000001
98,1237,2.000001
98,1301,1.7129624
98,1332,2.7129626
98,1372,1.7129624
98,1383,1.7129624
98,1496,1.7129624
98,1600,2.000001
98,1878,1.7424223
98,1893,1.5089269
98,1894,2.000001
98,2011,2.000001
98,2058,2.000001
98,2099,1.7129624
98,2140,1.7129624
98,2165,2.000001
98,2171,2.536406
98,2212,1.7129624
98,2308,2.7129626
98,2326,1.7129624
98,2352,1.5624273
98,2629,1.7129624
98,2739,2.4251852
98,2751,2.0000005
98,2829,1.7129624
98,2873,1.7129624
98,2922,2.000001
99,99,10.0
99,126,1.9999999
99,141,2.0
99,147,1.7323606
99,169,1.7256045
99,230,1.9999999
99,263,1.9999999
99,335,1.9999999
99,373,1.8141891
99,535,1.8247329
99,539,1.9999999
99,563,1.9999998
99,587,1.8247328
99,603,1.8247328
99,614,2.9999998
99,619,2.7305298
99,636,2.8247328
99,651,1.7850604
99,685,1.7490271
99,688,1.8607856
99,691,1.508517
99,729,1.9999999
99,766,2.5174212
99,772,1.8247328
99,813,1.9999999
99,817,1.9999999
99,838,2.455817
99,871,2.8247328
99,874,1.4919257
99,962,1.7323606
99,965,1.7256045
99,972,1.7850606
99,973,1.9999999
99,975,1.9999999
99,994,1.7234564
99,1017,1.8247331
99,1019,1.7323606
99,1049,3.0
99,1093,2.8247328
99,1115,2.5465772
99,1126,1.9999999
99,1153,1.9999999
99,1157,1.9999999
99,1282,2.224286
99,1344,1.5376453
99,1354,1.8309267
99,1398,1.9999999
99,1424,1.7068653
99,1474,1.7323606
99,1476,1.7431492
99,1481,1.9999999
99,1499,1.7850604
99,1566,1.7234566
99,1568,1.9999999
99,1605,2.7850604
99,1613,1.7234566
99,1638,2.8247328
99,1705,1.7234566
99,1736,1.7068653
99,1749,1.8247329
99,1770,1.9999999
99,1813,1.517421
99,1854,2.9999998
99,1863,2.8247328
99,1892,1.4919257
99,1919,1.9999999
99,2056,1.7234566
99,2084,2.465153
99,2110,1.4919257
99,2159,2.5085173
99,2175,1.517421
99,2188,1.7850606
99,2207,1.9999998
99,2218,1.747021
99,2228,1.7323607
99,2239,2.9999998
99,2247,2.9999998
99,2276,1.9999999
99,2284,2.8247328
99,2299,1.7323606
99,2328,1.9999998
99,2330,1.8247328
99,2373,1.7323606
99,2394,1.4919257
99,2404,1.9999999
99,2450,1.9999999
99,2468,2.0000002
99,2511,1.7234566
99,2566,1.508517
99,2570,1.9999999
99,2583,2.5503373
99,2612,1.9999999
99,2664,1.7850606
99,2673,1.8247329
99,2683,2.8247328
99,2691,1.7850606
99,2708,1.9999999
99,2769,1.9999999
99,2838,1.9999999
99,2881,1.9999999
99,2892,2.785061
99,2901,1.9999999
99,2915,1.7234566
99,2916,1.9999999
99,3036,1.9999999
99,3041,1.9999999
99,3155,2.8247328
100,9,1.8209457
100,100,10.0
100,124,1.7122003
100,128,2.0
100,197,3.0000005
100,218,2.0
100,269,3.8209453
100,308,2.0
100,317,2.8209457
100,395,2.7122002
100,479,1.8209457
100,526,1.7142872
100,591,1.8209457
100,760,2.0
100,761,3.0
100,905,2.8209462
100,996,1.9999996
100,1036,2.0
100,1058,3.0
100,1151,4.0
100,1219,1.9999998
100,1250,2.8209455
100,1326,1.9999998
100,1359,2.2335715
100,1377,1.9999998
100,1386,2.8209457
100,1459,2.0000005
100,1487,3.0000005
100,1563,1.9999998
100,1569,1.8209461
100,1675,2.0
100,1862,2.820946
100,1888,1.9999998
100,1911,2.0
100,1961,1.8209461
100,2034,2.7122002
100,2043,1.9999998
100,2321,1.9999996
100,2375,3.0000005
100,2382,2.0
100,2462,2.0
100,2562,2.8209457
100,2592,2.0
100,2628,2.8209457
100,2729,1.8209461
100,2754,2.7191172
100,2767,1.8209461
100,2900,1.9999996
100,3027,1.7122003
100,3032,1.8209457
100,3072,1.8209457
100,3116,1.9999998
100,3144,2.8209455
101,14,1.4236636
101,26,1.7019259
101,41,1.7685013
101,79,3.420797
101,89,2.0000002
101,96,1.7019261
101,101,10.0
101,102,3.7188714
101,132,1.7019261
101,137,2.0
101,143,1.7021203
101,148,1.7155144
101,158,1.7019261
101,178,2.0000002
101,189,1.7019261
101,191,2.0
101,195,1.4850849
101,201,2.0
101,213,2.0000002
101,233,1.4563825
101,278,2.0000002
101,290,2.0000002
101,294,1.4207966
101,295,2.0000005
101,300,3.0000002
101,302,1.4393064
101,309,2.7019262
101,313,1.7685015
101,332,1.7019259
101,339,1.715514
101,348,3.0000005
101,350,1.7188711
101,352,2.718871
101,357,1.7188711
101,369,1.7019259
101,376,1.7155144
101,405,1.7019261
101,411,2.7408686
101,414,1.7408681
101,443,2.9038773
101,478,2.7019258
101,489,1.7670397
101,496,2.4507136
101,517,2.7019262
101,549,2.0000002
101,557,2.7019262
101,560,2.7019262
101,566,1.41744
101,567,1.7069576
101,599,2.0000005
101,623,2.7188709
101,628,2.7019258
101,667,1.4729595
101,675,3.0000002
101,685,1.428645
101,699,1.4236636
101,700,1.7155144
101,705,1.4236636
101,717,2.0000005
101,740,2.7408686
101,752,1.7112767
101,755,2.1414533
101,756,3.470465
101,774,1.7019261
101,781,1.7019259
101,800,2.7019262
101,803,1.7021203
101,804,1.7188711
101,833,3.0000002
101,837,2.1505246
101,842,2.7019262
101,846,2.7408686
101,848,2.452145
101,858,1.7019259
101,862,1.4393064
101,882,5.718871
101,885,1.7019259
101,888,2.0000002
101,897,1.7019259
101,898,2.0000002
101,906,1.7021203
101,924,2.0
101,934,1.7408686
101,936,1.7019259
101,937,1.4452999
101,941,1.4441379
101,958,1.428645
101,971,1.4563401
101,989,1.420103
101,991,2.7360492
101,1009,2.7019262
101,1011,2.7168806
101,1019,2.4132025
101,1047,1.41744
101,1084,2.0000002
101,1090,1.7188709
101,1103,1.4083687
101,1117,1.7433743
101,1139,1.7019261
101,1143,1.7373803
101,1166,1.7019259
101,1173,2.0
101,1186,3.0000005
101,1198,1.7544142
101,1202,2.7408686
101,1204,2.7408686
101,1227,3.4427946
101,1242,2.718871
101,1245,1.4486569
101,1254,4.0
101,1259,1.4427943
101,1284,2.0
101,1286,3.7019265
101,1294,2.0000002
101,1314,2.0000005
101,1330,1.4485986
101,1340,2.4476814
101,1343,2.0000002
101,1370,1.721738
101,1378,1.7408686
101,1382,1.4236636
101,1395,1.4176342
101,1406,2.0000002
101,1419,1.7112767
101,1460,1.706813
101,1461,2.0000002
101,1466,2.7019258
101,1478,2.7019262
101,1503,1.7019259
101,1515,2.4597394
101,1525,2.7685015
101,1577,2.4704273
101,1594,1.7112767
101,1599,2.0000005
101,1603,1.7019261
101,1604,2.0000005
101,1622,2.0000002
101,1629,1.4639498
101,1632,2.0
101,1642,2.418806
101,1646,2.7021205
101,1648,1.9999998
